id,month,day,sp,fpn,ifpn,windfpn,temperature,dayaheadwind,dayaheadsolar,intradaysolar,daydemand,rsd(t-2),niv(t-2),indexprice,imbalanceprice
19031420,3,4,20,35518,4649,9496,8.1,14862,2686,2744,34511,35635,-14.9222,47.63,57
19031421,3,4,21,33718,3649,9578,8.1,15106,3189,3311,33816,35468,125.0224,46.1,57
19031422,3,4,22,33100,3649,9591,8.1,15106,3642,3774,33522,35581,79.7395,45.82,57
19031423,3,4,23,34098,4589,9682,8.1,15340,4106,4202,33439,34958,200.2483,40.44,18
19031424,3,4,24,34080,4589,9648,8.1,15340,4477,4564,33471,33948,233.18,41.13,41.13
19031425,3,4,25,33843,4586,9648,8.1,15423,4644,4810,33600,33490,-214.7115,41.49,41.49
19031426,3,4,26,33805,4515,9647,8.1,15423,4660,4915,32751,33116,-575.2819,40.38,-50
19031427,3,4,27,32964,4585,9686,8.1,15413,4588,4853,32618,32638,-540.1071,39.74,35
19031428,3,4,28,32929,4522,9695,8.1,15413,4354,4567,32600,32356,-784.0968,39.52,39.52
19031429,3,4,29,32895,4517,9675,8.1,15265,3894,4030,32954,31642,-740.2897,39.47,31.51
19031430,3,4,30,33013,4467,9583,8.1,15265,3311,3356,33235,31457,-711.3259,39.32,31.51
19031431,3,4,31,34226,4323,9518,8.1,15062,2717,2676,33841,31256,-631.5558,47.25,30
19031432,3,4,32,35723,4272,9395,8.1,15062,2114,2030,35359,31409,-430.1753,48.64,31.51
19031433,3,4,33,36832,4084,9363,8.1,14612,1493,1432,37279,31738,-505.998,47.05,35
19031434,3,4,34,38446,3952,9306,8.1,14612,900,883,38777,32447,-349.1621,45.66,36.87
19031435,3,4,35,39973,3847,9298,8.1,13903,402,400,39287,34120,-227.6465,53.69,36.88
19031436,3,4,36,40091,3808,9101,8.1,13903,81,75,40086,35240,-134.1647,57.42,66.25
19031437,3,4,37,40477,3683,8998,8.1,13141,0,0,41334,37044,-135.2047,62.69,71
19031438,3,4,38,40329,3709,8856,8.1,13141,0,0,41960,38510,37.5701,64.51,74.5
19031439,3,4,39,39896,3738,8768,8.1,12510,0,0,41448,39165,503.6077,62.05,74.5
19031440,3,4,40,39651,3754,8554,8.1,12510,0,0,40043,40332,1091.0641,57.01,73
19031441,3,4,41,39137,3744,8395,8.1,11993,0,0,38774,40540,1052.6207,54.14,69
19031442,3,4,42,38052,3763,8184,8.1,11993,0,0,37206,39529,719.3951,50.89,69
19031443,3,4,43,36225,3987,8124,8.1,11460,0,0,35490,38698,429.3366,46.43,36.53
19031444,3,4,44,33010,4053,7768,8.1,11460,0,0,33557,37624,290.2208,46.53,62.7
19031445,3,4,45,31401,3880,7424,8.1,11057,0,0,31543,36023,-17.0918,44.8,35
19031446,3,4,46,29820,3894,7267,8.1,11057,0,0,29783,34135,155.1892,44.35,30.55
19031447,3,4,47,26890,3671,7203,8.1,10478,0,0,27909,32187,-234.8375,47.24,23.17029
19031448,3,4,48,26193,3821,7208,8.1,10478,0,0,26700,30440,-574.482,47.93,21.06
19031501,3,5,1,25400,3780,7254,8.2,9036,0,0,25900,28109,-573.1506,40.13,31.5
19031502,3,5,2,25147,3789,7257,8.2,9036,0,0,26100,26578,-615.2847,39.51,59.89
19031503,3,5,3,24685,3589,7469,8.2,9210,0,0,26067,26037,-284.2099,38.77,29.32
19031504,3,5,4,24703,3589,7529,8.2,9210,0,0,25467,25702,122.1553,37.22,25.32
19031505,3,5,5,24594,3389,7678,8.2,9624,0,0,24900,26216,-112.7497,36.98,14
19031506,3,5,6,24776,3389,7930,8.2,9624,0,0,24775,25830,-126.7465,32.44,9.8
19031507,3,5,7,24924,3224,8469,8.2,9987,0,0,25006,25280,-599.7511,21.25,14
19031508,3,5,8,25283,3224,8729,8.2,9987,0,0,24565,24818,-644.5145,18.43,12.14
19031509,3,5,9,25036,2370,9068,8.2,11522,0,0,24710,24709,-405.8963,18.22,9.8
19031510,3,5,10,25426,2370,9381,8.2,11522,0,0,24538,24421,-717.4417,18.22,0
19031511,3,5,11,26094,2255,9443,8.2,12859,0,0,25032,23986,-803.5708,17.04,9.8
19031512,3,5,12,26852,2255,9668,8.2,12859,0,0,26237,24057,-1002.5991,14.96,9.8
19031513,3,5,13,28876,3704,9731,8.2,13821,15,0,27915,24253,-905.7548,30.23,31.52
19031514,3,5,14,31687,3704,9853,8.2,13821,122,0,29920,24862,-721.197,22.77,31.52
19031515,3,5,15,33029,4246,9896,8.2,14460,389,398,32670,26304,-123.6829,36.55,36.55
19031516,3,5,16,33520,4234,9899,8.2,14460,778,789,33891,28072,-152.73,37.8,37.8
19031517,3,5,17,34036,4326,9907,8.2,14929,1236,1244,34400,30531,-127.8395,38.31,59
19031518,3,5,18,34394,4357,9902,8.2,14929,1747,1744,33824,33096,-148.4906,37.28,14
19031519,3,5,19,34053,4514,9961,8.2,15281,2294,2270,33600,33854,8.589,38.48,38.48
19031520,3,5,20,33610,4514,9934,8.2,15281,2830,2763,33271,34134,-378.4487,38.26,58.65
19031521,3,5,21,33299,4519,9978,8.2,15482,3303,3176,33011,34209,-222.1262,36.87,50
19031522,3,5,22,32965,4499,9992,8.2,15482,3690,3478,32863,34226,0.6012,37.73,37.73
19031523,3,5,23,33251,4370,10035,8.2,15569,3965,3647,32695,34109,38.3497,38.15,58.5
19031524,3,5,24,33453,4348,10046,8.2,15569,4069,3675,32811,33670,-47.1769,39,58.5
19031525,3,5,25,33436,4163,10070,8.2,15568,3966,3562,33100,33473,92.6001,39.64,39.64
19031526,3,5,26,33384,4096,10084,8.2,15568,3749,3353,33346,33413,42.6936,39.65,39.65
19031527,3,5,27,33097,4031,10083,8.2,15487,3507,3105,32673,33465,-78.1526,38.61,38.61
19031528,3,5,28,33121,4042,10124,8.2,15487,3194,2829,32543,33278,-140.5017,38.33,45
19031529,3,5,29,33072,3888,10098,8.2,15261,2764,2527,32462,33087,-142.607,38.11,38.11
19031530,3,5,30,33118,3809,10098,8.2,15261,2320,2204,32338,32929,-228.685,38.1,38.1
19031531,3,5,31,34043,4044,9964,8.2,14969,1954,1854,32300,32503,-217.7962,39.62,39.62
19031532,3,5,32,34378,4056,9885,8.2,14969,1576,1484,32883,32234,-385.243,39.25,39.25
19031533,3,5,33,35851,3971,9819,8.2,14130,1096,1103,34056,32149,-380.4156,39.18,39.18
19031534,3,5,34,37730,3837,9679,8.2,14130,610,706,35439,32342,-196.9208,40.49,58.45
19031535,3,5,35,38956,3671,9658,8.2,13538,242,316,36624,33177,-77.9428,52.02,58.69
19031536,3,5,36,39621,3469,9376,8.2,13538,32,44,37817,34488,46.3524,57.49,68
19031537,3,5,37,40727,3283,9182,8.2,12501,0,0,39546,35914,149.1151,60.26,68
19031538,3,5,38,40044,3145,8902,8.2,12501,0,0,40624,37136,360.1062,63.45,69.9
19031539,3,5,39,39404,3089,8658,8.2,11618,0,0,39309,37868,286.2497,62.28,71.9
19031540,3,5,40,38643,3089,8095,8.2,11618,0,0,38727,39050,977.3436,59.21,71.9
19031541,3,5,41,37492,3089,7640,8.2,10642,0,0,37824,39214,1128.0001,58.12,74.25
19031542,3,5,42,36267,3232,7145,8.2,10642,0,0,36537,38542,958.6416,57.13,69.9
19031543,3,5,43,35446,3411,6934,8.2,9695,0,0,34624,37257,851.2246,50.42,36.2
19031544,3,5,44,34252,3711,6443,8.2,9695,0,0,32680,36332,411.571,47.79,33
19031545,3,5,45,32692,3785,6182,8.2,8986,0,0,30188,34787,-30.6679,46.14,30.55
19031546,3,5,46,29666,3895,5861,8.2,8986,0,0,28509,33546,-587.1787,44.41,32
19031547,3,5,47,27730,3418,5621,8.2,8208,0,0,26697,31846,-732.0052,36.23,31.7
19031548,3,5,48,27175,3500,5255,8.2,8208,0,0,26192,29873,-445.0095,31.27,31.7
19031601,3,6,1,26157,3746,4634,8.3,7160,0,0,26107,28454,-520.6621,33.73,57.99
19031602,3,6,2,26490,3877,4256,8.3,7160,0,0,26006,26963,-192.0937,33.28,62
19031603,3,6,3,26282,3687,3865,8.3,6186,0,0,25572,26593,110.3524,39.86,78
19031604,3,6,4,25660,3687,3649,8.3,6186,0,0,25187,26448,562.2753,39.43,89
19031605,3,6,5,24972,3669,3339,8.3,5274,0,0,24950,25981,379.4033,41.2,59
19031606,3,6,6,25038,3669,3250,8.3,5274,0,0,24680,25053,479.8857,41.39,57.49
19031607,3,6,7,24928,3669,3459,8.3,4591,0,0,24126,25167,366.0965,40.57,28.56
19031608,3,6,8,24797,3669,3675,8.3,4591,0,0,23656,24661,240.5548,40.54,25
19031609,3,6,9,23942,3669,3887,8.3,5025,0,0,24085,24374,-283.7248,39.57,57.49
19031610,3,6,10,24425,3669,4247,8.3,5025,0,0,23863,24209,-384.7507,39.33,57.49
19031611,3,6,11,24560,3670,4599,8.3,5930,0,0,24147,24239,48.7939,36.42,25
19031612,3,6,12,25070,3670,4949,8.3,5930,0,0,24200,24659,34.418,36.43,25
19031613,3,6,13,26072,3685,5160,8.3,6959,0,0,25114,24340,-229.3668,39.38,30
19031614,3,6,14,26701,3685,5561,8.3,6959,30,0,25917,24726,-728.4675,38.06,30
19031615,3,6,15,27855,3909,5808,8.3,7926,97,51,26608,24784,-616.2471,37.32,25
19031616,3,6,16,28730,3909,5917,8.3,7926,229,159,27740,25527,-554.6176,37.23,25
19031617,3,6,17,29843,4379,6056,8.3,8830,443,378,29645,25646,-632.3918,36.62,31.5
19031618,3,6,18,31187,4379,6204,8.3,8830,698,650,31100,27217,-405.0633,38.51,63.99
19031619,3,6,19,31840,4590,6226,8.3,9494,953,911,32140,28384,-179.3667,39.92,62
19031620,3,6,20,31571,4590,6223,8.3,9494,1192,1167,32193,30453,136.621,39.12,64.45
19031621,3,6,21,31870,4589,6342,8.3,9691,1398,1426,32200,31631,4.277,39.4,64.45
19031622,3,6,22,31729,4589,6360,8.3,9691,1565,1630,31889,32702,219.3287,40.2,57.3
19031623,3,6,23,31714,4584,6384,8.3,9916,1687,1729,31927,32690,198.5842,39.98,57.3
19031624,3,6,24,31687,4570,6358,8.3,9916,1772,1781,31874,32816,206.6221,40.73,57.3
19031625,3,6,25,31958,4394,6655,8.3,10144,1821,1843,32000,32640,205.711,42.32,57.3
19031626,3,6,26,32053,4388,6850,8.3,10144,1806,1864,32253,32694,190.6085,41.5,57.3
19031627,3,6,27,31778,4261,7047,8.3,10355,1708,1786,32096,32606,208.6979,40.86,56.8
19031628,3,6,28,31815,4251,7275,8.3,10355,1563,1632,31792,32369,78.7607,41.28,56.5
19031629,3,6,29,30890,4165,7483,8.3,10550,1407,1439,31505,32078,67.9282,40.46,59.8
19031630,3,6,30,31222,4205,7623,8.3,10550,1215,1218,31223,31854,41.5374,39.65,57.75
19031631,3,6,31,31489,4424,7693,8.3,10837,965,977,31234,31730,316.408,42.55,60
19031632,3,6,32,32191,4462,7657,8.3,10837,707,738,31200,31700,427.4754,41.65,56.25
19031633,3,6,33,32913,4381,7729,8.3,11273,492,519,31535,31617,417.2215,42.65,55.6
19031634,3,6,34,33963,4321,7723,8.3,11273,303,318,32369,31849,339.827,42.97,64
19031635,3,6,35,34215,4211,7779,8.3,11523,121,135,33428,32193,91.8156,54.6,70
19031636,3,6,36,34334,4208,7804,8.3,11523,0,12,34542,32788,240.2208,58.06,70
19031637,3,6,37,34930,4105,7870,8.3,11845,0,0,35508,33774,358.3165,59.32,70
19031638,3,6,38,35002,4033,7934,8.3,11845,0,0,34558,34833,417.4881,59.8,70
19031639,3,6,39,34724,3975,7896,8.3,11852,0,0,34569,35111,386.8242,57.92,71.2
19031640,3,6,40,34606,3917,7923,8.3,11852,0,0,33975,35428,367.3979,54.53,71.2
19031641,3,6,41,33785,3683,7969,8.3,11861,0,0,33422,35367,416.8667,50.75,66
19031642,3,6,42,32095,3600,7940,8.3,11861,0,0,32823,34868,329.2923,51.9,64.45
19031643,3,6,43,31157,3435,7950,8.3,11795,0,0,31360,33852,260.37,48.88,61.7
19031644,3,6,44,30173,3498,7952,8.3,11795,0,0,30112,33215,225.416,47.33,59
19031645,3,6,45,28701,3384,8021,8.3,11860,0,0,28984,31825,189.4194,43.47,59
19031646,3,6,46,27974,3318,8047,8.3,11860,0,0,27910,30533,71.9296,42.38,30.76
19031647,3,6,47,24776,2991,8060,8.3,11797,0,0,26683,29235,276.1712,49.98,59.99
19031648,3,6,48,24874,3142,8080,8.3,11797,0,0,25900,28262,-156.5474,54.58,59
19031701,3,7,1,24905,3292,8153,8.4,11236,0,0,25800,27394,170.4446,53.05,30.65
19031702,3,7,2,25040,3396,8181,8.4,11236,0,0,25900,26253,14.8039,52.73,30
19031703,3,7,3,24421,3391,8271,8.4,11343,0,0,25252,25668,-58.9501,45.4,57.9
19031704,3,7,4,24352,3386,8299,8.4,11343,0,0,24597,25586,-86.6083,44.05,57.9
19031705,3,7,5,23955,3286,8299,8.4,11573,0,0,24458,26045,93.2823,39.44,57.9
19031706,3,7,6,23791,3222,8280,8.4,11573,0,0,24396,25863,24.2207,38.62,40
19031707,3,7,7,23554,3072,8268,8.4,11771,0,0,23873,25123,94.2084,33.6,40
19031708,3,7,8,23499,2950,8317,8.4,11771,0,0,23487,25376,-17.6179,32.7,14
19031709,3,7,9,23524,2870,8401,8.4,11902,0,0,23038,24785,-6.5661,34.1,14
19031710,3,7,10,23510,2834,8409,8.4,11902,0,0,22818,24478,-135.8708,34.19,14
19031711,3,7,11,23287,2815,8382,8.4,11945,0,0,22785,24055,-246.6969,34.54,14
19031712,3,7,12,23260,2838,8352,8.4,11945,0,0,22972,23940,-245.7823,33.36,58.5
19031713,3,7,13,24227,2882,8331,8.4,11999,160,0,23525,24176,-188.8804,31.42,58.75
19031714,3,7,14,25017,2890,8311,8.4,11999,576,0,23774,23843,204.0027,31.07,58.75
19031715,3,7,15,25123,2907,8336,8.4,11995,1311,1030,23867,24429,336.7842,31.36,58.5
19031716,3,7,16,25251,3034,8350,8.4,11995,2158,1804,23914,24790,404.469,33.71,30.76
19031717,3,7,17,25591,3751,8182,8.4,12152,2899,2707,24477,25262,196.2105,36.36,14
19031718,3,7,18,26422,3898,8250,8.4,12152,3530,3596,25300,24666,-73.7514,36.91,14
19031719,3,7,19,26627,4315,8068,8.4,12415,4093,4340,26321,24410,-520.4816,39.53,14
19031720,3,7,20,26959,4377,8159,8.4,12415,4603,4947,26911,24591,-438.0761,35.93,5.79
19031721,3,7,21,26719,4346,8045,8.4,12652,5058,5448,27300,25186,-486.7176,35.79,14
19031722,3,7,22,26946,4346,8027,8.4,12652,5407,5841,26800,25960,-644.01,35.31,18
19031723,3,7,23,26430,4269,8217,8.4,12710,5625,6123,26682,26092,-394.9405,36.43,57
19031724,3,7,24,26315,4269,8221,8.4,12710,5838,6314,26558,26640,-247.7941,36.63,57
19031725,3,7,25,26404,3992,8237,8.4,12792,6147,6426,26605,26410,64.9784,36.75,58
19031726,3,7,26,26480,3992,8288,8.4,12792,6399,6415,26026,27060,146.7149,36.89,58
19031727,3,7,27,26986,3936,8408,8.4,12763,6417,6229,26800,27016,183.7346,38.8,58
19031728,3,7,28,26849,3936,8353,8.4,12763,6181,5861,26852,27198,193.1277,39.28,58.5
19031729,3,7,29,26903,3935,8325,8.4,12589,5710,5318,26991,27241,185.7224,40.24,58.75
19031730,3,7,30,27624,3935,8186,8.4,12589,5012,4595,27209,27133,236.4059,41.4,58.75
19031731,3,7,31,28618,4125,8189,8.4,12344,4110,3710,27713,27214,533.7229,49.37,58.75
19031732,3,7,32,29895,4125,8162,8.4,12344,3105,2761,28555,27565,534.9678,50.53,58.75
19031733,3,7,33,33219,4379,8115,8.4,11958,2112,1857,29531,28252,467.8792,49.84,28
19031734,3,7,34,35694,4379,7872,8.4,11958,1235,1081,31008,29362,493.1445,47.09,25
19031735,3,7,35,36416,4490,7971,8.4,11339,564,501,32541,30715,-240.6402,47.22,25
19031736,3,7,36,36726,4490,7855,8.4,11339,151,145,33801,32412,-359.658,49.44,31.1
19031737,3,7,37,37239,4612,7780,8.4,10800,0,12,35460,34169,-239.77,51.01,68.75
19031738,3,7,38,37583,4547,7530,8.4,10800,0,0,36873,35473,-7.3171,51.68,74
19031739,3,7,39,37312,4375,7366,8.4,10529,0,0,36900,36519,115.4067,60.07,72
19031740,3,7,40,36616,4191,7202,8.4,10529,0,0,36112,37454,336.3821,59.79,75.8
19031741,3,7,41,35920,4059,6977,8.4,10293,0,0,35445,37808,403.7225,58.01,76
19031742,3,7,42,34642,3892,6851,8.4,10293,0,0,34377,37153,276.4617,56.84,76
19031743,3,7,43,33150,3944,6754,8.4,9997,0,0,32813,35946,371.6399,52.62,57.8
19031744,3,7,44,31561,3885,6666,8.4,9997,0,0,31113,35210,323.9455,50.21,68
19031745,3,7,45,29524,3637,6359,8.4,9580,0,0,29594,34296,42.8137,48.32,57
19031746,3,7,46,28494,3663,6046,8.4,9580,0,0,27982,32675,203.372,47.78,56.99
19031747,3,7,47,27115,3396,5759,8.4,9136,0,0,26370,30820,216.0412,39.49,25
19031748,3,7,48,26309,3306,5542,8.4,9136,0,0,25981,29059,75.6889,36.64,25.75
19031801,3,1,1,26814,3348,5190,8.5,8049,0,0,26540,27637,-201.8654,44.02,56.98
19031802,3,1,2,26391,3379,4794,8.5,8049,0,0,26506,26204,-64.4509,37.79,56.98
19031803,3,1,3,26666,3541,4632,8.5,7430,0,0,26341,26027,100.9123,40.78,26.73
19031804,3,1,4,26484,3535,4537,8.5,7430,0,0,26003,26638,153.3654,39.86,31.1
19031805,3,1,5,25967,3542,4295,8.5,6880,0,0,25748,26845,-163.2683,40.79,28.1
19031806,3,1,6,25517,3543,4038,8.5,6880,0,0,25886,26010,-69.1202,40.84,56.98
19031807,3,1,7,25478,3682,3834,8.5,6370,0,0,25900,25759,-18.4628,41.68,56.98
19031808,3,1,8,25479,3675,3716,8.5,6370,0,0,25655,25856,120.9169,41.97,28.1
19031809,3,1,9,26040,4089,3612,8.5,5876,0,0,25793,25880,165.274,41.9,31.15
19031810,3,1,10,26523,4083,3493,8.5,5876,0,0,26083,26237,-99.9504,42.68,56.98
19031811,3,1,11,28184,4414,3429,8.5,5411,0,0,26357,25706,-154.2171,47.07,31.16
19031812,3,1,12,30232,4466,3359,8.5,5411,0,0,27463,25994,85.4431,47.11,56.98
19031813,3,1,13,32831,4607,3197,8.5,4901,204,0,30714,26012,-42.276,49.55,66
19031814,3,1,14,37939,4607,2944,8.5,4901,647,0,33527,26523,36.9214,50.55,75
19031815,3,1,15,39214,4639,2791,8.5,4309,1350,803,36732,28491,393.6752,53.61,95
19031816,3,1,16,39698,4639,2638,8.5,4309,2177,1259,37645,31496,220.6185,53.56,75
19031817,3,1,17,39678,4654,2410,8.5,3802,2983,1730,37800,34283,444.2465,53.84,84
19031818,3,1,18,40027,4654,2159,8.5,3802,3742,2259,37386,36260,318.2361,50.47,95
19031819,3,1,19,39950,4713,2056,8.5,3225,4441,2873,37500,36974,307.6784,50.65,95
19031820,3,1,20,39241,4585,1960,8.5,3225,5003,3425,37353,37206,99.1623,49.31,83.9
19031821,3,1,21,38763,4453,1823,8.5,2844,5357,3764,36995,37209,98.1451,48.18,78.5
19031822,3,1,22,38138,4391,1720,8.5,2844,5526,3903,36900,37293,27.7641,48.07,78.5
19031823,3,1,23,37984,4355,1626,8.5,2589,5547,3894,36652,37018,104.9836,46.06,78.5
19031824,3,1,24,38124,4445,1557,8.5,2589,5435,3811,36587,36594,44.523,48.7,62.5
19031825,3,1,25,38391,4623,1538,8.5,2431,5202,3710,36738,36390,194.3528,47.81,62.5
19031826,3,1,26,38314,4575,1516,8.5,2431,4856,3547,36400,36209,108.1997,49.72,35.3
19031827,3,1,27,38236,4479,1459,8.5,2367,4412,3281,36635,36797,130.8129,48.36,62.5
19031828,3,1,28,38320,4482,1402,8.5,2367,3906,2995,36500,37031,-70.5219,48.42,62.5
19031829,3,1,29,38231,4576,1423,8.5,2357,3372,2754,36544,37280,188.2158,47.73,37.9
19031830,3,1,30,38414,4576,1398,8.5,2357,2833,2434,36541,37104,35.8185,47.43,62.5
19031831,3,1,31,39125,4418,1363,8.5,2388,2300,1927,36667,37187,-7.1231,59.04,62.5
19031832,3,1,32,40401,4418,1299,8.5,2388,1752,1370,37540,37619,82.9841,58.04,62.5
19031833,3,1,33,41239,4418,1267,8.5,2365,1180,918,38737,37528,84.3315,55.41,36
19031834,3,1,34,42784,4338,1257,8.5,2365,657,556,39840,37643,46.8519,59.5,36
19031835,3,1,35,43291,4351,1235,8.5,2279,263,248,40722,38715,-143.3678,63.02,152.3
19031836,3,1,36,43793,4329,1197,8.5,2279,37,43,41221,40232,-71.8375,65.65,35.6
19031837,3,1,37,44020,4321,1220,8.5,2245,0,0,42642,41485,5.0919,70.54,152.3
19031838,3,1,38,44097,4369,1201,8.5,2245,0,0,43300,41904,-120.9888,77.56,152.3
19031839,3,1,39,43760,4035,1193,8.5,2328,0,0,42839,42356,0.0135,84.54,111.3
19031840,3,1,40,42657,3958,1171,8.5,2328,0,0,41782,43134,367.8571,74.19,39
19031841,3,1,41,41444,3946,1185,8.5,2432,0,0,40651,43436,62.934,68.38,107.3
19031842,3,1,42,40108,3937,1181,8.5,2432,0,0,39178,42597,-36.6416,63.43,36
19031843,3,1,43,37903,3935,1169,8.5,2503,0,0,37239,41438,54.4951,52.6,36
19031844,3,1,44,35875,3921,1155,8.5,2503,0,0,35305,39892,-120.6633,50.99,35.63
19031845,3,1,45,33469,3927,1089,8.5,2395,0,0,33081,38838,-16.7223,46.98,62
19031846,3,1,46,32151,3881,1082,8.5,2395,0,0,31048,37031,-32.8623,44.18,35.62
19031847,3,1,47,29276,3859,1152,8.5,2362,0,0,29232,35001,43.4347,37.78,54.99
19031848,3,1,48,29340,3692,1197,8.5,2362,0,0,28075,32467,-154.2418,40.3,38.2
19031901,3,2,1,29189,3668,1228,8.6,1617,0,0,28602,30538,29.0492,37.03,60
19031902,3,2,2,29655,3750,1267,8.6,1617,0,0,28688,28993,-10.1078,38.16,34.05
19031903,3,2,3,29571,3864,1255,8.6,1662,0,0,28739,28377,119.9257,37.96,35.65
19031904,3,2,4,29576,3864,1278,8.6,1662,0,0,28544,28804,-20.8897,38.2,34.1
19031905,3,2,5,29337,3918,1239,8.6,1721,0,0,28696,28769,-32.2935,37.8,35.67
19031906,3,2,6,29000,3919,1256,8.6,1721,0,0,28560,28920,-121.8638,37.55,35.67
19031907,3,2,7,28273,3953,1302,8.6,1826,0,0,28178,28641,-10.6962,37.47,60
19031908,3,2,8,29017,3956,1371,8.6,1826,0,0,27806,28535,-16.5126,38.55,34.05
19031909,3,2,9,28780,3870,1439,8.6,2002,0,0,27752,28397,185.0292,37.82,33.35
19031910,3,2,10,30188,3929,1527,8.6,2002,0,0,27769,27824,-175.0916,37.78,32.5
19031911,3,2,11,29860,2577,1623,8.6,2237,0,0,28238,27596,-194.5966,40.61,34.05
19031912,3,2,12,31739,2661,1743,8.6,2237,0,0,28936,27540,-474.6326,42.07,32.5
19031913,3,2,13,34788,3163,2188,8.6,2471,70,0,31421,27907,-267.7868,43.76,22
19031914,3,2,14,37891,3140,2401,8.6,2471,236,0,33923,28768,-441.0665,40.94,30
19031915,3,2,15,39356,4308,2559,8.6,2776,523,430,37024,29990,-484.075,42.11,10
19031916,3,2,16,39632,4232,2673,8.6,2776,908,828,38248,32459,-297.4481,42.05,30
19031917,3,2,17,39667,4052,2785,8.6,3034,1357,1352,38600,35038,-765.3833,43.13,15
19031918,3,2,18,39308,3908,2945,8.6,3034,1843,1939,38487,37380,-396.061,40.94,22
19031919,3,2,19,38914,3744,3064,8.6,3343,2338,2522,37774,37814,-377.5831,41.26,13
19031920,3,2,20,37929,3632,3254,8.6,3343,2799,3066,37516,37752,-425.8943,39.04,30
19031921,3,2,21,38101,3482,3414,8.6,3877,3180,3538,37131,37344,-582.6694,38.83,30
19031922,3,2,22,37015,3396,3574,8.6,3877,3433,3872,36884,37224,-345.5075,37.3,22
19031923,3,2,23,38005,3423,3782,8.6,4550,3541,4022,37006,36751,-542.4817,37.12,22
19031924,3,2,24,37403,3299,3953,8.6,4550,3603,4063,36947,36338,-348.817,36.23,30
19031925,3,2,25,36689,3247,4141,8.6,5197,3687,4069,36761,36033,-391.3093,36.37,55
19031926,3,2,26,37149,3247,4345,8.6,5197,3621,4000,36642,36150,-117.6677,36.85,55
19031927,3,2,27,37478,3311,4522,8.6,5618,3256,3803,36534,36318,169.4363,37.14,30
19031928,3,2,28,37308,3326,4715,8.6,5618,2787,3491,36346,36352,12.9695,37.13,30
19031929,3,2,29,37313,2637,4875,8.6,5904,2420,3089,36562,36437,-269.7996,37.2,30
19031930,3,2,30,36875,2637,4963,8.6,5904,2080,2612,36443,36444,-143.064,36.78,54.95
19031931,3,2,31,37925,2202,5062,8.6,6130,1664,2078,36233,36375,-1.7932,39.63,31.05
19031932,3,2,32,38538,2149,5102,8.6,6130,1232,1550,36714,36536,102.4425,39.78,33.35
19031933,3,2,33,39236,3129,5115,8.6,6236,861,1084,37459,36068,-285.6599,39.82,33.35
19031934,3,2,34,40183,3164,5009,8.6,6236,533,667,38451,36186,-424.4904,40.01,33.35
19031935,3,2,35,41766,3318,5036,8.6,6261,229,292,39438,37442,-399.1143,44.48,30
19031936,3,2,36,42106,3334,5003,8.6,6261,23,40,40057,38528,-76.5484,45.25,30
19031937,3,2,37,42807,3284,5122,8.6,6429,0,0,41097,39874,-107.0038,49.21,21
19031938,3,2,38,42963,3290,5161,8.6,6429,0,0,41999,40867,-276.3936,55.96,67.5
19031939,3,2,39,42878,3081,5069,8.6,6678,0,0,41712,41468,-309.6181,51.66,67.5
19031940,3,2,40,42364,2988,5072,8.6,6678,0,0,41233,42419,171.0842,46.66,61.25
19031941,3,2,41,39810,3183,5048,8.6,6994,0,0,40225,42734,193.5833,43.56,61.25
19031942,3,2,42,39008,3212,5060,8.6,6994,0,0,38706,41681,3.8442,43.51,34.2
19031943,3,2,43,36695,3358,4911,8.6,7294,0,0,36665,40423,151.1501,40.6,25
19031944,3,2,44,34787,3394,4803,8.6,7294,0,0,34418,39088,-249.5423,39.68,25
19031945,3,2,45,32337,3323,4603,8.6,7404,0,0,32144,37602,-463.249,38.6,25
19031946,3,2,46,29434,3348,4430,8.6,7404,0,0,30044,35483,-603.3137,37.36,34.2
19031947,3,2,47,27905,3197,4328,8.6,7424,0,0,28230,33354,-633.7628,37.05,30.8
19031948,3,2,48,27441,3162,4243,8.6,7424,0,0,27081,31037,-347.4796,35.82,30.8
19032001,3,3,1,27475,3513,4187,8.7,6064,0,0,27477,29319,-49.3875,37.51,53
19032002,3,3,2,27298,3641,4092,8.7,6064,0,0,27873,27787,-177.2058,44.6,53.1
19032003,3,3,3,27014,3564,4034,8.7,5882,0,0,27628,26775,102.8193,46.69,53.04187
19032004,3,3,4,26861,3509,3977,8.7,5882,0,0,27195,27630,399.5875,40.25,53
19032005,3,3,5,26630,3535,3848,8.7,5708,0,0,26657,27914,310.7294,40.11,34.85
19032006,3,3,6,26008,3569,3768,8.7,5708,0,0,26507,27395,36.2833,40,34.85
19032007,3,3,7,25947,3622,3635,8.7,5363,0,0,26332,26698,-198.4084,39.25,34.85
19032008,3,3,8,25775,3622,3529,8.7,5363,0,0,26064,26479,-171.1252,37.44,35
